"Issue Id","Issue Type","Summary","Description","Priority","Story Points","Sprint","Assignee","Labels","Parent Id"
"769","Sub-task","Call GetStreamStatusUseCase","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"770","Sub-task","Return StreamStatusResponse","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"771","Sub-task","Implement GET /streams/active","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"772","Sub-task","Call ListActiveStreamsUseCase","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"773","Sub-task","Return ActiveStreamsResponse","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"774","Sub-task","Add JWT authentication dependency","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"775","Sub-task","Add error handling (400, 404, 500)","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"776","Sub-task","Mount router in main.py","Parent: S4 4.14 - API Layer: Stream REST Routes","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","760"
"777","Task","S4 4.15 - API Layer: WebSocket Endpoint","Create WebSocket endpoint for live frame streaming to clients.

Technologies: FastAPI WebSocket, asyncio, exception handling

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- WS /ws/stream/{camera_id} endpoint
- Subscribe client to broadcaster on connect
- Keep connection alive
- Unsubscribe on disconnect
- Error handling
- Optional JWT authentication

Subtasks:
- Create api/websocket/stream_websocket.py
- Define @app.websocket(""/ws/stream/{camera_id}"")
- Accept WebSocket connection
- Extract camera_id from path
- Call broadcaster.subscribe(camera_id, websocket)
- Enter infinite loop: await websocket.receive_text() (keep-alive)
- On disconnect: call broadcaster.unsubscribe(camera_id, websocket)
- Handle WebSocketDisconnect exception
- Add error logging
- Mount WebSocket route in main.py","Highest","5","Sprint 4 - Video Streaming Backend","","sprint-4",""
"778","Sub-task","Create api/websocket/stream_websocket.py","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"779","Sub-task","Define @app.websocket(""/ws/stream/{camera_id}"")","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"780","Sub-task","Accept WebSocket connection","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"781","Sub-task","Extract camera_id from path","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"782","Sub-task","Call broadcaster.subscribe(camera_id, websocket)","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"783","Sub-task","Enter infinite loop: await websocket.receive_text() (keep-alive)","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"784","Sub-task","On disconnect: call broadcaster.unsubscribe(camera_id, websocket)","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"785","Sub-task","Handle WebSocketDisconnect exception","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"786","Sub-task","Add error logging","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"787","Sub-task","Mount WebSocket route in main.py","Parent: S4 4.15 - API Layer: WebSocket Endpoint","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","777"
"788","Task","S4 4.16 - Database Migrations","Create Alembic migration for stream_sessions table.

Technologies: Alembic, PostgreSQL

Duration: 0.5 day

Assignee (role): Backend Developer

Acceptance Criteria:
- Migration creates stream_sessions table
- All columns and constraints
- Indexes on camera_id, status

Subtasks:
- Run `alembic revision --autogenerate -m ""Create stream_sessions table""`
- Review migration
- Add index on camera_id
- Test migration","High","2","Sprint 4 - Video Streaming Backend","","sprint-4",""
"789","Sub-task","Run `alembic revision --autogenerate -m ""Create stream_sessions table""`","Parent: S4 4.16 - Database Migrations","High","","Sprint 4 - Video Streaming Backend","","sprint-4","788"
"790","Sub-task","Review migration","Parent: S4 4.16 - Database Migrations","High","","Sprint 4 - Video Streaming Backend","","sprint-4","788"
"791","Sub-task","Add index on camera_id","Parent: S4 4.16 - Database Migrations","High","","Sprint 4 - Video Streaming Backend","","sprint-4","788"
"792","Sub-task","Test migration","Parent: S4 4.16 - Database Migrations","High","","Sprint 4 - Video Streaming Backend","","sprint-4","788"
"793","Task","S4 4.17 - Unit Tests: Domain & Streaming","Write unit tests for domain entities and streaming infrastructure.

Technologies: Pytest, NumPy arrays, freezegun

Duration: 1.5 days

Assignee (role): Backend Developer

Acceptance Criteria:
- Test StreamSession state transitions
- Test StreamConfig validation
- Test VideoFrame creation
- Test StreamResolver URL detection
- Test FrameEncoder JPEG encoding
- 80%+ coverage

Subtasks:
- Create tests/unit/test_stream_session.py
- Test start(), activate(), stop(), mark_error()
- Test is_alive() with various timestamps
- Create tests/unit/test_stream_config.py
- Test validation (fps, quality ranges)
- Create tests/unit/test_video_frame.py
- Create tests/unit/test_stream_resolver.py
- Test detect_stream_type for various URLs
- Create tests/unit/test_frame_encoder.py
- Test JPEG encoding quality","High","5","Sprint 4 - Video Streaming Backend","","sprint-4",""
"794","Sub-task","Create tests/unit/test_stream_session.py","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"795","Sub-task","Test start(), activate(), stop(), mark_error()","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"796","Sub-task","Test is_alive() with various timestamps","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"797","Sub-task","Create tests/unit/test_stream_config.py","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"798","Sub-task","Test validation (fps, quality ranges)","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"799","Sub-task","Create tests/unit/test_video_frame.py","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"800","Sub-task","Create tests/unit/test_stream_resolver.py","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"801","Sub-task","Test detect_stream_type for various URLs","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"802","Sub-task","Create tests/unit/test_frame_encoder.py","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"803","Sub-task","Test JPEG encoding quality","Parent: S4 4.17 - Unit Tests: Domain & Streaming","High","","Sprint 4 - Video Streaming Backend","","sprint-4","793"
"804","Task","S4 4.18 - Integration Tests: Streaming API","Write integration tests for stream control and WebSocket broadcasting.

Technologies: Pytest, TestClient, WebSocket testing, asyncio, mock

Duration: 2 days

Assignee (role): Backend Developer

Acceptance Criteria:
- Test POST /streams/start creates session
- Test POST /streams/stop stops stream
- Test GET /streams/status returns correct status
- Test WebSocket connection receives frames
- Test multiple subscribers
- Test error handling

Subtasks:
- Create tests/integration/test_stream_api.py
- Setup test database
- Test POST /streams/start with test video file
- Verify session created in database
- Test GET /streams/status shows is_streaming=True
- Test POST /streams/stop
- Verify status updated to STOPPED
- Create tests/integration/test_stream_websocket.py
- Setup test WebSocket client
- Connect to /ws/stream/{camera_id}
- Start stream via REST API
- Receive frames via WebSocket
- Verify frame format (bytes)
- Test multiple concurrent subscribers
- Test subscriber cleanup on disconnect
- Mock FFmpeg for controlled testing","High","6","Sprint 4 - Video Streaming Backend","","sprint-4",""
"805","Sub-task","Create tests/integration/test_stream_api.py","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"806","Sub-task","Setup test database","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"807","Sub-task","Test POST /streams/start with test video file","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"808","Sub-task","Verify session created in database","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"809","Sub-task","Test GET /streams/status shows is_streaming=True","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"810","Sub-task","Test POST /streams/stop","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"811","Sub-task","Verify status updated to STOPPED","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"812","Sub-task","Create tests/integration/test_stream_websocket.py","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"813","Sub-task","Setup test WebSocket client","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"814","Sub-task","Connect to /ws/stream/{camera_id}","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"815","Sub-task","Start stream via REST API","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"816","Sub-task","Receive frames via WebSocket","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"817","Sub-task","Verify frame format (bytes)","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"818","Sub-task","Test multiple concurrent subscribers","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"819","Sub-task","Test subscriber cleanup on disconnect","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"820","Sub-task","Mock FFmpeg for controlled testing","Parent: S4 4.18 - Integration Tests: Streaming API","High","","Sprint 4 - Video Streaming Backend","","sprint-4","804"
"821","Task","S4 4.19 - Frontend: Live Video Player Component","Build React component for live video streaming with WebSocket integration.

Technologies: React 18, TypeScript, Canvas API, WebSocket API, custom hooks

Duration: 3 days

Assignee (role): Frontend Developer

Acceptance Criteria:
- VideoPlayer component with canvas rendering
- WebSocket connection to /ws/stream/{camera_id}
- Base64 JPEG frame decoding and display
- Loading states and error handling
- Start/stop stream controls
- FPS display
- Reconnection on connection loss
- Responsive design

Subtasks:
- Create src/components/VideoPlayer.tsx
- Add canvas element for frame rendering
- Implement useVideoStream custom hook
- Create WebSocket connection to STREAMING_WS_URL
- Handle WebSocket onmessage receiving frame bytes
- Convert bytes to Base64 data URL
- Create Image object and draw to canvas
- Track FPS (frames received per second)
- Implement start/stop stream buttons
- Call POST /streams/start API endpoint
- Handle WebSocket reconnection on close
- Add loading spinner while connecting
- Display error messages on failure
- Create src/hooks/useVideoStream.ts
- Manage WebSocket lifecycle (connect, disconnect, reconnect)
- Expose isStreaming, fps, error state
- Update MonitoringPageNew to use VideoPlayer
- Style with CSS modules (aspect ratio, responsive)","Highest","8","Sprint 4 - Video Streaming Backend","","sprint-4",""
"822","Sub-task","Create src/components/VideoPlayer.tsx","Parent: S4 4.19 - Frontend: Live Video Player Component","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","821"
"823","Sub-task","Add canvas element for frame rendering","Parent: S4 4.19 - Frontend: Live Video Player Component","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","821"
"824","Sub-task","Implement useVideoStream custom hook","Parent: S4 4.19 - Frontend: Live Video Player Component","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","821"
"825","Sub-task","Create WebSocket connection to STREAMING_WS_URL","Parent: S4 4.19 - Frontend: Live Video Player Component","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","821"
"826","Sub-task","Handle WebSocket onmessage receiving frame bytes","Parent: S4 4.19 - Frontend: Live Video Player Component","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","821"
"827","Sub-task","Convert bytes to Base64 data URL","Parent: S4 4.19 - Frontend: Live Video Player Component","Highest","","Sprint 4 - Video Streaming Backend","","sprint-4","821"
